max_TCP_windows_size_value_forward_traffic_ratio,max_ttl_backward_traffic_enc,min_ttl_forward_traffic,total_TCP_windows_size_value_forward_traffic_ratio,IPratio_ratio,std_forward_packet_length_ratio,min_backward_packet_length,std_forward_packet_length_enc,mean_ttl_backward_traffic_ratio,IPratio_enc,min_forward_packet_length,std_length_of_IP_packet_ratio,min_ttl_backward_traffic_ratio,max_Interval_of_arrival_time_of_backward_traffic_ratio,meidan_length_of_IP_packet_ratio,max_length_of_IP_packet_ratio,std_length_of_IP_packet_enc,max_Change_values_of_TCP_windows_length_per_session,flow_duration_of_backward_traffic_ratio,median_ttl_backward_traffic,mean_backward_packet_length_ratio,median_forward_packet_length_ratio,std_TCP_windows_size_value_backward_traffic_ratio,std_Length_of_TCP_packet_header,max_Interval_of_arrival_time_of_backward_traffic_enc,mean_forward_packet_length_ratio,median_TCP_windows_size_value_backward_traffic_ratio,label,unique_link_mark
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_10
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,0,session_11
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_12
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_13
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_14
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_15
1.0042372881355932,0.0,0.0,1.0042372881355932,2.0,0.0,0,0.0,0.0,2.0,6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0,1.0,-0.00423728813559322,0,session_16
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_17
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_18
0.5,0.0,0.0,0.5,1.0,0.0,90,0.0,0.0,1.0,29,0.6256755807116106,0.0,0.00028044054660411995,1.0,1.6853932584269664,33.41107601,0.0,0.5,0.0,1.5126050420168067,0.48739495798319327,0.0,0.0,11,0.48739495798319327,0.5,0,session_19
0.5515660809778457,0.0,0.0,0.5515660809778457,1.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4484339190221543,1,session_20
0.5,0.0,0.0,0.5,1.0,0.0,225,0.0,0.0,1.0,39,0.8057310200806217,0.0,0.4125472215943948,1.0,1.8493150679864891,98.03060747,0.0,0.5,0.0,1.7045454545454546,0.29545454545454547,0.0,0.0,12777,0.29545454545454547,0.5,0,session_21
0.5,0.0,0.0,0.5,1.0,0.0,79,0.0,0.0,1.0,51,0.24656320916398713,0.0,0.45714285714285713,1.0,1.270096463022508,15.33623161,0.0,0.5,0.0,1.2153846153846153,0.7846153846153846,0.0,0.0,48,0.7846153846153846,0.5,0,session_22
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_23
0.2335566642908054,0.0,0.0,0.2335566642908054,3.0,2.0,0,3.464101615,0.0,3.0,0,1.36930639375,0.0,0.0,1.0,2.5,3.286335345,0.0,0.5,0.0,0.0,1.3333333333333333,0.0,0.0,0,1.3333333333333333,0.7664433357091945,0,session_24
0.999070065247881,0.0,0.0,0.999070065247881,2.0,0.0,0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0009299347521190317,0,session_25
0.5,0.0,0.0,0.5,1.0,0.0,175,0.0,0.0,1.0,52,0.7635922915053763,0.0,0.0,1.0,1.881720430107527,71.01408311,0.0,0.5,0.0,1.5418502202643172,0.4581497797356828,0.0,0.0,0,0.4581497797356828,0.5,0,session_26
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_27
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_28
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_29
0.5,0.0,0.0,0.5,1.0,0.0,77,0.0,0.0,1.0,37,0.4133755150943396,0.0,0.01282051282051282,1.0,1.4528301886792452,21.9089023,0.0,0.5,0.0,1.3508771929824561,0.6491228070175439,0.0,0.0,2,0.6491228070175439,0.5,0,session_30
0.5,0.0,0.0,0.5,1.0,0.0,175,0.0,0.0,1.0,47,0.824172874987949,0.0,0.0,1.0,1.9516728623809787,73.90083446,0.0,0.5,0.0,1.5765765765765767,0.42342342342342343,0.0,0.0,0,0.42342342342342343,0.5,0,session_31
0.5010570824524313,0.0,0.0,0.5010570824524313,1.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4989429175475687,1,session_32
0.07942238267148015,0.0,0.0,0.07942238267148015,1.0,0.0,6,0.0,0.0,1.0,6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0,1.0,0.9205776173285198,0,session_33
0.5,0.0,0.0,0.5,1.0,0.0,142,0.0,0.0,1.0,42,0.6679543384146341,0.0,0.0005159958720330237,1.0,1.7317073170731707,54.77225575,0.0,0.5,0.0,1.5434782608695652,0.45652173913043476,0.0,0.0,1,0.45652173913043476,0.5,0,session_34
0.5,0.0,0.0,0.5,1.0,0.0,113,0.0,0.0,1.0,58,0.4159947355203491,0.0,0.0,1.0,1.48034934504281,31.75426481,0.0,0.5,0.0,1.3216374269005848,0.6783625730994152,0.0,0.0,0,0.6783625730994152,0.5,0,session_35
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_36
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_37
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_38
0.5,0.0,0.0,0.5,2.0,0.0,94,0.0,0.0,2.0,50,0.3431246831128567,0.0,2.158723762511603e-05,1.0,1.5022831050571297,21.4698016,0.0,0.5,0.0,1.4536082474226804,0.7731958762886597,0.0,0.0,3,0.7731958762886597,0.5,0,session_39
0.9784997611084567,0.0,0.0,0.9784997611084567,1.1428571428571428,0.3422021426632328,0,107.2396071,0.0,1.1428571428571428,0,2.031164247620194,0.0,1.0,1.0,7.721651279726762,376.1585144,0.0,0.5,0.0,1.741234727634253,0.3514196133200285,0.0,0.0,58900000,0.3514196133200285,0.02150023889154324,0,session_40
0.5,0.0,0.0,0.5,2.0,0.0,132,0.0,0.0,2.0,37,0.7226876933284048,0.0,2.9875419500682155e-05,1.0,2.0579064588889935,46.35525347,0.0,0.5,0.0,1.9223300970873785,0.5388349514563107,0.0,0.0,3,0.5388349514563107,0.5,0,session_41
0.5918003565062389,0.0,0.0,0.5918003565062389,1.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.40819964349376114,0,session_42
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_43
1.0,0.0,0.0,1.0,3.0,2.0,6,14.43375673,0.0,3.0,6,1.0163945354545456,0.0,0.0,1.0,2.8181818181818183,11.18033989,0.0,0.5,0.0,0.4897959184673053,1.170068027177565,0.0,0.0,0,1.170068027177565,0.0,0,session_44
1.0,0.0,0.0,1.0,1.6923076923076923,0.5940841288156353,0,379.2933507,0.0,1.6923076923076923,0,2.4178211942196532,0.0,1.0,1.0,11.213872832369942,627.4245999,0.0,0.5,0.0,1.8317606179777974,0.5085050893767559,0.0,0.0,91300000,0.5085050893767559,0.0,0,session_45
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_46
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_47
0.9852216748768473,0.0,0.0,0.9852216748768473,1.0238095238095237,0.5933448994056223,0,235.8086288,0.0,1.0238095238095237,0,1.180274963594239,0.0,1.0,1.0,3.1653640478757796,687.9484555,0.0,0.5,0.0,1.9307724795673746,0.09087339205047146,0.0,0.0,10000000,0.09087339205047146,0.014778325123152709,0,session_48
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_49
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_50
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_51
0.5,0.0,0.0,0.5,2.0,0.0,185,0.0,0.0,2.0,34,0.955117015905745,0.0,5.961429550806283e-05,1.0,2.3981481482369684,73.68045551,0.0,0.5,0.0,2.1936758893280635,0.4031620553359684,0.0,0.0,4,0.4031620553359684,0.5,0,session_52
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_53
1.0091743119266054,0.0,0.0,1.0091743119266054,2.0,2.0,0,17.67766953,0.0,2.0,6,0.6367833850534143,0.0,0.0,1.0,1.3676470586224048,14.43375673,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0,1.0,-0.009174311926605505,0,session_54
0.9598125366139426,0.0,0.0,0.9598125366139426,1.1428571428571428,0.6981597481156037,0,106.8604815,0.0,1.1428571428571428,0,3.7117611381492144,0.0,1.0006169804301333,1.0,18.223798266782282,151.9427382,0.0,0.5,0.0,1.2698412697999926,0.7638888889250066,0.0,0.0,10000000,0.7638888889250066,0.04018746338605741,0,session_55
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_56
0.997881211127059,0.0,0.0,0.997881211127059,1.2352941176470589,0.5216091062904751,0,187.9401247,0.0,1.2352941176470589,0,2.551548980594729,0.0,1.0,1.0,9.513477089269323,388.3588397,0.0,0.5,0.0,1.7837918185537631,0.3655018611707632,0.0,0.0,10200000,0.3655018611707632,0.002118788872941016,0,session_57
0.5,0.0,0.0,0.5,1.0,0.0,23,0.0,0.0,1.0,23,0.0,0.0,0.4247787610619469,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,48,1.0,0.5,0,session_58
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_59
0.20767105229802013,0.0,0.0,0.20767105229802013,0.9333333333333333,0.4667610477260605,2,179.5432085,0.0,0.9333333333333333,0,2.0301412863514723,0.0,1.01,1.0,6.512042818911686,455.1576764,0.0,0.5,0.0,1.6318069184435713,0.3230640159533165,0.0,0.0,10100000,0.3230640159533165,0.7923289477019799,0,session_60
0.9696969696969697,0.0,0.0,0.9696969696969697,1.2857142857142858,0.7203644062644579,0,368.5379145,0.0,1.2857142857142858,0,1.3549230814824336,0.0,1.1066328750023642,1.0,3.647854203570599,542.288038,0.0,0.5,0.0,1.6242546400701903,0.5144686132787409,0.0,0.0,58511,0.5144686132787409,0.030303030303030304,0,session_61
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_62
0.5,0.0,0.0,0.5,1.0,0.0,65,0.0,0.0,1.0,30,0.43568839795454545,0.0,5.603915268801136e-05,1.0,1.4772727272727273,19.17028951,0.0,0.5,0.0,1.368421052631579,0.631578947368421,0.0,0.0,3,0.631578947368421,0.5,0,session_63
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_64
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_65
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_66
0.9612852251777719,0.0,0.0,0.9612852251777719,1.9519230769230769,0.7731193450205542,0,228.4931854,0.0,1.9519230769230769,0,0.9568321389114364,0.0,1.0003471401750308,1.0,2.8334768977988807,360.651158,0.0,0.5,0.0,1.8355056267450596,0.5719577084655851,0.0,0.0,2328398,0.5719577084655851,0.03871477482222808,1,session_67
0.30148682467245697,0.0,0.0,0.30148682467245697,1.0909090909090908,1.2846381114115453,0,948.0811562,0.0,1.0909090909090908,0,2.533393589627944,0.0,1.0,1.0,11.27592067860896,745.2399477,0.0,0.5,0.0,0.9335050217554322,1.0609537300575207,0.0,0.0,10000000,1.0609537300575207,0.6985131753275431,0,session_68
0.5021186440677966,0.0,0.0,0.5021186440677966,1.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4978813559322034,1,session_69
0.5,0.0,0.0,0.5,1.0,0.0,48,0.0,0.0,1.0,48,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0,1.0,0.5,0,session_70
0.7810094097519247,0.0,0.0,0.7810094097519247,1.0,0.0,6,0.0,0.0,1.0,6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0,1.0,0.21899059024807527,0,session_71
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_72
0.5204081632653061,0.0,0.0,0.5204081632653061,1.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.47959183673469385,1,session_73
0.9646726330664155,0.0,0.0,0.9646726330664155,1.3,0.6666683585583267,0,194.6544078,0.0,1.3,0,1.6140592772821294,0.0,1.0,1.0,4.281528954386041,300.0776588,0.0,0.5,0.0,1.4682307165791062,0.6398225257083798,0.0,0.0,10000000,0.6398225257083798,0.03532736693358455,0,session_74
1.000015259254738,0.0,0.0,1.000015259254738,4.0,2.0,0,15.5,0.0,4.0,6,1.1363624147540983,0.0,0.0,1.0,3.0327868852459017,13.86362146,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0,1.0,-1.5259254737998596e-05,0,session_75
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_76
0.5,0.0,0.0,0.5,2.0,0.0,242,0.0,0.0,2.0,34,1.0863230171087719,0.0,0.001574854818071459,1.0,2.5902140672386817,101.4936076,0.0,0.5,0.0,2.341935483870968,0.32903225806451614,0.0,0.0,48,0.32903225806451614,0.5,0,session_77
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_78
0.6771653543307087,0.0,0.0,0.6771653543307087,0.6,1.2065737242077326,6,26.55811238,0.0,0.6,0,0.5386632633202132,0.0,1.0062220346287334,1.0,1.322683705985771,18.73351127,0.0,0.5,0.0,1.0486891385375023,0.9188514357708295,0.0,0.0,5673754,0.9188514357708295,0.3228346456692913,0,session_79
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_80
0.5050505050505051,0.0,0.0,0.5050505050505051,1.0,0.0,6,0.0,0.0,1.0,6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0,1.0,0.494949494949495,0,session_81
0.9777623349548298,0.0,0.0,0.9777623349548298,1.0,0.0,6,0.0,0.0,1.0,6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0,1.0,0.022237665045170257,0,session_82
1.0,0.0,0.0,1.0,2.0,2.0,6,21.92031022,0.0,2.0,0,0.9617841935294118,0.0,0.0,1.0,1.8235294117647058,16.35033129,0.0,0.5,0.0,0.48648648648648646,1.2567567567567568,0.0,0.0,0,1.2567567567567568,0.0,0,session_83
0.5,0.0,0.0,0.5,1.0,0.0,47,0.0,0.0,1.0,31,0.23431981069518718,0.0,0.4666666666666667,1.0,1.2566844919786098,8.76356092,0.0,0.5,0.0,1.205128205128205,0.7948717948717948,0.0,0.0,49,0.7948717948717948,0.5,0,session_84
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_85
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_86
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_87
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_88
0.5,0.0,0.0,0.5,1.0,0.0,98,0.0,0.0,1.0,32,0.6190015205479452,0.0,0.006688963210702341,1.0,1.678082191780822,36.1496888,0.0,0.5,0.0,1.5076923076923077,0.49230769230769234,0.0,0.0,2,0.49230769230769234,0.5,0,session_89
0.5,0.0,0.0,0.5,1.0,0.0,130,0.0,0.0,1.0,37,0.6864986233153639,0.0,1.670843776106934e-05,1.0,1.752021563342318,50.93819785,0.0,0.5,0.0,1.5568862275449102,0.4431137724550898,0.0,0.0,3,0.4431137724550898,0.5,0,session_90
0.8964762530094113,0.0,0.0,0.8964762530094113,1.3333333333333333,0.18807323063927056,0,72.74110157,0.0,1.3333333333333333,0,1.761735977031197,0.0,0.00912230157865761,1.0,4.773321708285383,538.8563109,0.0,0.5,0.0,2.142618424884803,0.14303618133639776,0.0,0.0,48914,0.14303618133639776,0.10352374699058875,0,session_91
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_92
0.5,0.0,0.0,0.5,1.0,0.0,62,0.0,0.0,1.0,46,0.17995333066752942,0.0,0.0,1.0,1.2077922078706358,9.237604307,0.0,0.5,0.0,1.1481481481481481,0.8518518518518519,0.0,0.0,0,0.8518518518518519,0.5,0,session_93
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_94
1.001058201058201,0.0,0.0,1.001058201058201,2.0,2.0,0,17.67766953,0.0,2.0,6,0.6367833850534143,0.0,0.0,1.0,1.3676470586224048,14.43375673,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0,1.0,-0.0010582010582010583,0,session_95
0.5020632737276479,0.0,0.0,0.5020632737276479,3.0,0.0,0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.49793672627235214,1,session_96
