max_TCP_windows_size_value_forward_traffic_ratio,max_ttl_backward_traffic_enc,min_ttl_forward_traffic,total_TCP_windows_size_value_forward_traffic_ratio,IPratio_ratio,std_forward_packet_length_ratio,min_backward_packet_length,std_forward_packet_length_enc,mean_ttl_backward_traffic_ratio,IPratio_enc,min_forward_packet_length,std_length_of_IP_packet_ratio,min_ttl_backward_traffic_ratio,max_Interval_of_arrival_time_of_backward_traffic_ratio,meidan_length_of_IP_packet_ratio,max_length_of_IP_packet_ratio,std_length_of_IP_packet_enc,max_Change_values_of_TCP_windows_length_per_session,flow_duration_of_backward_traffic_ratio,median_ttl_backward_traffic,mean_backward_packet_length_ratio,median_forward_packet_length_ratio,std_TCP_windows_size_value_backward_traffic_ratio,std_Length_of_TCP_packet_header,max_Interval_of_arrival_time_of_backward_traffic_enc,mean_forward_packet_length_ratio,median_TCP_windows_size_value_backward_traffic_ratio,unique_link_mark,label,source
1.0,32,32,0.5454545454545454,1.0,0.0,94,0.0,1.0,1.0,52,0.2876712328767123,1.0,0.0,1.0,1.2876712328767124,21.0,1,0.0,32.0,1.2876712328767124,0.7123287671232876,0.0,0.0,0.0,0.7123287671232876,0.9090909090909091,1.1.208.199:28888-1.2.216.26:21,0,
1.0,32,32,0.6666666666666666,2.0,1.0606601717798212,56,2.0,1.0,2.0,52,0.034493013716416956,1.0,0.0,1.024390243902439,1.024390243902439,1.8856180831641267,0,0.0,32.0,1.024390243902439,0.9642857142857143,0.0,1.8856180831641267,0.0,0.9878048780487805,1.0,1.1.94.32:57453-1.2.97.216:25235,0,
1.0,32,32,0.5454545454545454,1.0,0.0,94,0.0,1.0,1.0,52,0.2876712328767123,1.0,0.0,1.0,1.2876712328767124,21.0,1,0.0,32.0,1.2876712328767124,0.7123287671232876,0.0,0.0,0.0,0.7123287671232876,0.9090909090909091,1.1.75.212:60348-1.2.230.252:21,0,
0.5714285714285714,32,32,0.5882352941176471,2.5,0.9926331853508971,52,674.9762662494142,1.0,2.5,52,1.067241963810694,1.0,1.0,0.08161434977578476,2.3542600896860986,679.9855940850993,4,0.996679255171665,32.0,0.08161434977578476,24.076923076923077,0.0,0.0,0.015307000001484994,1.3673542600896862,1.75,1.1.128.18:18703-1.2.143.66:51825,0,
1.0,32,32,0.5185185185185185,1.0,0.5735458856308215,52,9.0,1.0,1.0,52,0.2428140342697216,1.0,1.0,0.851063829787234,1.4545454545454546,15.691856964680758,2,0.9993704989118863,32.0,1.0870406189555126,1.0,0.7559289460184545,0.0,0.04561699999976554,0.9129593810444874,0.9285714285714286,1.1.71.109:21463-1.2.78.238:21,0,
1.0,32,32,0.6666666666666666,2.0,1.0606601717798212,56,2.0,1.0,2.0,52,0.034493013716416956,1.0,0.0,1.024390243902439,1.024390243902439,1.8856180831641267,0,0.0,32.0,1.024390243902439,0.9642857142857143,0.0,1.8856180831641267,0.0,0.9878048780487805,1.0,1.1.195.127:3084-1.2.126.162:51825,0,
1.0,32,32,0.5555555555555556,1.0,0.0,805,0.0,1.0,1.0,52,0.8786464410735122,1.0,0.0,1.0,1.8786464410735122,376.5,1,0.0,32.0,1.8786464410735122,0.12135355892648775,0.0,0.0,0.0,0.12135355892648775,0.8888888888888888,1.1.46.174:15934-1.2.53.204:51273,0,
1.0,32,32,0.5517241379310345,1.0,0.0,106,0.0,1.0,1.0,52,0.34177215189873417,1.0,0.0,1.0,1.3417721518987342,27.0,1,0.0,32.0,1.3417721518987342,0.6582278481012658,0.0,0.0,0.0,0.6582278481012658,0.896551724137931,1.1.202.243:2728-1.2.177.236:21,0,
1.0,32,32,0.5217391304347826,1.0,0.0,52,0.0,1.0,1.0,69,0.14049586776859505,1.0,0.0,1.0,1.140495867768595,8.5,1,0.0,32.0,0.859504132231405,1.140495867768595,0.0,0.0,0.0,1.140495867768595,0.9565217391304348,1.1.122.51:33401-1.2.125.201:21,0,
0.5714285714285714,32,32,0.6451612903225806,2.5,0.9926402418360765,52,674.0065281582961,1.0,2.5,52,1.0637929330992293,1.0,1.0,0.08773500447627573,2.3500447627573857,679.0038321553367,1,0.9997872465112733,32.0,0.08460161145926588,22.357142857142858,1.4288690166235205,1.8070158058105028,0.13627899999846704,1.3661593554162936,1.375,1.1.161.36:38551-1.2.28.120:51825,0,
1.0,32,32,0.5555555555555556,1.2,0.7585094227490916,52,8.774964387392123,1.0,1.2,52,0.190502467372315,1.0,1.0,0.9221556886227545,1.465568862275449,11.568695291336947,2,0.9998875497072613,32.0,1.034131736526946,0.9642857142857143,0.9442345828068474,1.54277843167974,0.034514999999373686,0.9715568862275449,1.0,1.1.171.82:38739-1.2.38.152:21,0,
1.0,32,32,0.5357142857142857,1.0,0.0,52,0.0,1.0,1.0,69,0.14049586776859505,1.0,0.0,1.0,1.140495867768595,8.5,1,0.0,32.0,0.859504132231405,1.140495867768595,0.0,0.0,0.0,1.140495867768595,0.9285714285714286,1.1.191.137:6080-1.2.166.225:21,0,
1.0,32,32,0.5294117647058824,1.0,0.006965563087887029,52,1.7320508075688772,1.0,1.0,52,1.690121480692749,1.0,0.9999900078268894,0.35344095157179267,5.471537807986406,248.6591228469207,4,0.9998346805492406,32.0,1.6397621070518267,1.0,0.0,1.7320508075688772,0.10007700000278419,0.3602378929481733,1.0,1.1.170.93:11621-1.2.37.121:51273,0,
0.5714285714285714,32,32,0.5882352941176471,2.5,0.9926331853508971,52,674.9762662494142,1.0,2.5,52,1.067241963810694,1.0,0.9999099220521087,0.08161434977578476,2.3542600896860986,679.9855940850993,4,0.9994597757878564,32.0,0.08161434977578476,24.076923076923077,0.0,0.0,0.0666029999993043,1.3673542600896862,1.75,1.1.95.66:51247-1.2.210.86:51825,0,
1.0,32,32,0.5333333333333333,1.0,0.0,94,0.0,1.0,1.0,52,0.2876712328767123,1.0,0.0,1.0,1.2876712328767124,21.0,1,0.0,32.0,1.2876712328767124,0.7123287671232876,0.0,0.0,0.0,0.7123287671232876,0.9333333333333333,1.1.141.165:17941-1.2.65.47:21,0,
0.5714285714285714,32,32,0.5333333333333333,2.0,0.0,52,0.0,1.0,2.0,52,0.0,1.0,0.0,1.0,1.0,0.0,2,0.0,32.0,1.0,1.0,0.0,0.0,0.0,1.0,1.75,1.1.136.208:20060-1.2.64.185:51450,0,
1.0,32,32,0.5,1.0,0.0,52,0.0,1.0,1.0,68,0.13333333333333333,1.0,0.0,1.0,1.1333333333333333,8.0,0,0.0,32.0,0.8666666666666667,1.1333333333333333,0.0,0.0,0.0,1.1333333333333333,1.0,1.1.206.108:47789-1.2.181.199:21,0,
1.0,32,32,0.5806451612903226,1.3333333333333333,1.0730172972597316,52,6.557438524302,1.0,1.3333333333333333,52,0.10667954930776778,1.0,1.0,0.9775561097256859,1.1870324189526185,6.111214181773554,1,0.9985509939196331,32.0,1.0066500415627597,0.9642857142857143,0.9525793444156804,1.8070158058105028,0.026798999999300577,0.9950124688279302,1.0,1.1.13.239:42599-1.2.21.162:21,0,
0.0,32,32,0.0,1.0,0.0,80,0.0,1.0,1.0,64,0.1111111111111111,1.0,0.0,1.0,1.1111111111111112,8.0,0,0.0,32.0,1.1111111111111112,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,0.0,1.1.52.146:14813-1.2.53.63:53,0,
1.0,32,32,0.5384615384615384,1.0,0.0,52,0.0,1.0,1.0,58,0.05454545454545454,1.0,0.0,1.0,1.0545454545454545,3.0,1,0.0,32.0,0.9454545454545454,1.0545454545454545,0.0,0.0,0.0,1.0545454545454545,0.9230769230769231,1.1.148.78:41174-1.2.39.250:21,0,
1.0,32,32,0.5625,1.0,0.0,58,0.0,1.0,1.0,52,0.05454545454545454,1.0,0.0,1.0,1.0545454545454545,3.0,1,0.0,32.0,1.0545454545454545,0.9454545454545454,0.0,0.0,0.0,0.9454545454545454,0.875,1.1.184.194:6317-1.2.167.209:21,0,
1.0,32,32,0.5490196078431373,1.0,0.30499714066520933,52,3.0,1.0,1.0,52,0.16531357624290757,1.0,1.0,0.9243697478991597,1.2773109243697478,9.836157786453,2,1.0,32.0,1.0756302521008403,1.0,0.3849001794597505,0.0,0.06593799999973271,0.9243697478991597,0.8846153846153846,1.1.241.222:20942-1.2.249.0:21,0,
1.0,32,32,0.5,1.0,0.0,52,0.0,1.0,1.0,68,0.13333333333333333,1.0,0.0,1.0,1.1333333333333333,8.0,0,0.0,32.0,0.8666666666666667,1.1333333333333333,0.0,0.0,0.0,1.1333333333333333,1.0,1.1.153.154:14894-1.2.129.101:21,0,
1.0,32,32,0.5151515151515151,1.0,0.13245323570650439,52,3.0,1.0,1.0,52,0.3380522881464515,1.0,0.9981150228797755,0.8208955223880597,1.5820895522388059,22.64950330581225,1,0.9981150228797755,32.0,1.1791044776119404,1.0,0.0,0.0,0.05083300000114832,0.8208955223880597,1.0,1.1.133.174:37388-1.2.57.50:21,0,
1.0,32,32,0.6190476190476191,1.5,0.39699422278360913,56,1.8856180831641267,1.0,1.5,52,0.08451489029920226,1.0,0.7664670716078407,0.9964412811387899,1.1565836298932384,4.749736834815167,1,0.5871559590159328,32.0,1.0765124555160142,0.9285714285714286,0.0,1.9595917942265426,0.00012799999967683107,0.9489916963226571,1.0,1.1.214.160:58049-1.2.105.232:21,0,
1.0,32,32,0.38461538461538464,0.5,0.0,52,0.0,1.0,0.5,52,0.0,1.0,1.0,1.0,1.0,0.0,2,1.0,32.0,1.0,1.0,0.0,0.0,6.900000153109431e-05,1.0,1.0,1.1.191.145:42654-1.2.167.16:53904,0,
1.0,32,32,0.5454545454545454,1.0,0.0,89,0.0,1.0,1.0,52,0.2624113475177305,1.0,0.0,1.0,1.2624113475177305,18.5,1,0.0,32.0,1.2624113475177305,0.7375886524822695,0.0,0.0,0.0,0.7375886524822695,0.9090909090909091,1.1.255.213:59469-1.2.79.144:21,0,
1.0,32,32,0.5,1.0,0.0,52,0.0,1.0,1.0,68,0.13333333333333333,1.0,0.0,1.0,1.1333333333333333,8.0,0,0.0,32.0,0.8666666666666667,1.1333333333333333,0.0,0.0,0.0,1.1333333333333333,1.0,1.1.62.32:19167-1.2.242.21:21,0,
1.0,32,32,0.5555555555555556,1.0,0.0,65,0.0,1.0,1.0,52,0.1111111111111111,1.0,0.0,1.0,1.1111111111111112,6.5,1,0.0,32.0,1.1111111111111112,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888,1.1.68.52:19602-1.2.243.228:21,0,
0.0,32,32,0.0,1.0,0.0,80,0.0,1.0,1.0,64,0.1111111111111111,1.0,0.0,1.0,1.1111111111111112,8.0,0,0.0,32.0,1.1111111111111112,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,0.0,1.1.115.124:50894-1.2.116.184:53,0,
1.0,32,32,0.5555555555555556,1.0,0.0,65,0.0,1.0,1.0,52,0.1111111111111111,1.0,0.0,1.0,1.1111111111111112,6.5,1,0.0,32.0,1.1111111111111112,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888,1.1.136.57:62582-1.2.247.170:21,0,
1.0,32,32,0.38461538461538464,0.5,0.0,52,0.0,1.0,0.5,52,0.0,1.0,1.0,1.0,1.0,0.0,2,1.0,32.0,1.0,1.0,0.0,0.0,4.999999873689376e-05,1.0,1.0,1.1.123.66:46693-1.2.2.148:53904,0,
1.0,32,32,0.5483870967741935,1.0,0.0,52,0.0,1.0,1.0,58,0.05454545454545454,1.0,0.0,1.0,1.0545454545454545,3.0,1,0.0,32.0,0.9454545454545454,1.0545454545454545,0.0,0.0,0.0,1.0545454545454545,0.9032258064516129,1.1.119.200:33716-1.2.202.251:21,0,
1.0,32,32,0.5285714285714286,1.0,0.226826694536212,52,3.897114317029974,1.0,1.0,52,0.2760003454827575,1.0,0.9998407008620445,0.8835341365461847,1.7028112449799198,17.181021506301654,4,0.9997910116805366,32.0,1.104417670682731,1.0,0.5222329678670935,0.0,0.05021199999828241,0.8955823293172691,0.9411764705882353,1.1.57.188:16923-1.2.137.108:21,0,
1.0,32,32,0.5185185185185185,1.0,0.5735458856308215,52,9.0,1.0,1.0,52,0.2428140342697216,1.0,0.9985250737438213,0.851063829787234,1.4545454545454546,15.691856964680758,2,0.9995900599325879,32.0,1.0870406189555126,1.0,0.7559289460184545,0.0,0.03655799999978626,0.9129593810444874,0.9285714285714286,1.1.207.188:48105-1.2.183.35:21,0,
0.0,32,32,0.0,1.0,0.0,80,0.0,1.0,1.0,64,0.1111111111111111,1.0,0.0,1.0,1.1111111111111112,8.0,0,0.0,32.0,1.1111111111111112,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,0.0,1.1.81.101:58533-1.2.230.168:53,0,
1.0,32,32,0.5666666666666667,1.0,0.0,75,0.0,1.0,1.0,52,0.18110236220472442,1.0,0.0,1.0,1.1811023622047243,11.5,1,0.0,32.0,1.1811023622047243,0.8188976377952756,0.0,0.0,0.0,0.8188976377952756,0.8666666666666667,1.1.35.219:41922-1.2.158.236:21,0,
1.0,32,32,0.5517241379310345,1.0,0.0,106,0.0,1.0,1.0,52,0.34177215189873417,1.0,0.0,1.0,1.3417721518987342,27.0,1,0.0,32.0,1.3417721518987342,0.6582278481012658,0.0,0.0,0.0,0.6582278481012658,0.896551724137931,1.1.163.148:45028-1.2.31.3:21,0,
1.0,32,32,0.6666666666666666,2.0,1.0606601717798212,56,2.0,1.0,2.0,52,0.034493013716416956,1.0,0.0,1.024390243902439,1.024390243902439,1.8856180831641267,0,0.0,32.0,1.024390243902439,0.9642857142857143,0.0,1.8856180831641267,0.0,0.9878048780487805,1.0,1.1.116.90:46623-1.2.207.243:51825,0,
0.5714285714285714,32,32,0.5333333333333333,2.0,0.0,52,0.0,1.0,2.0,52,0.0,1.0,0.0,1.0,1.0,0.0,2,0.0,32.0,1.0,1.0,0.0,0.0,0.0,1.0,1.75,1.1.177.13:42319-1.2.11.214:51825,0,
1.0,32,32,0.5476190476190477,1.0,0.3682946516382564,52,8.013876853447538,1.0,1.0,52,0.30719176747907884,1.0,1.0,0.8541176470588235,1.4964705882352942,21.759416863101414,3,0.9992637033149957,32.0,1.1858823529411766,0.859504132231405,0.3333333333333333,0.0,0.07416899999952875,0.8141176470588235,0.9285714285714286,1.1.147.17:40700-1.2.46.62:21,0,
1.0,32,32,0.6190476190476191,1.5,0.39699422278360913,56,1.8856180831641267,1.0,1.5,52,0.08451489029920226,1.0,1.0,0.9964412811387899,1.1565836298932384,4.749736834815167,1,0.8761904852647998,32.0,1.0765124555160142,0.9285714285714286,0.0,1.9595917942265426,0.00018400000044493936,0.9489916963226571,1.0,1.1.44.73:33905-1.2.51.168:21,0,
1.0,32,32,0.5384615384615384,1.0,0.0,52,0.0,1.0,1.0,58,0.05454545454545454,1.0,0.0,1.0,1.0545454545454545,3.0,1,0.0,32.0,0.9454545454545454,1.0545454545454545,0.0,0.0,0.0,1.0545454545454545,0.9230769230769231,1.1.171.126:38864-1.2.146.244:21,0,
1.0,32,32,0.6666666666666666,2.0,1.0606601717798212,56,2.0,1.0,2.0,52,0.034493013716416956,1.0,0.0,1.024390243902439,1.024390243902439,1.8856180831641267,0,0.0,32.0,1.024390243902439,0.9642857142857143,0.0,1.8856180831641267,0.0,0.9878048780487805,1.0,1.1.5.30:5195-1.2.184.124:53904,0,
1.0,32,32,0.5370370370370371,1.0,0.22139702223007635,52,4.242640687119285,1.0,1.0,52,0.2963357185939136,1.0,1.0,0.8737113402061855,1.6391752577319587,19.16304313573975,4,1.0,32.0,1.1494845360824741,0.9203539823008849,0.5773502691896257,0.0,0.05078000000139582,0.8505154639175257,0.8888888888888888,1.1.113.12:53563-1.2.120.91:21,0,
1.0,32,32,0.46153846153846156,0.6666666666666666,0.0,52,0.0,1.0,0.6666666666666666,52,0.04511278195488722,1.0,0.9992868237179446,0.9774436090225563,1.0902255639097744,2.4000000000000004,4,1.0,32.0,1.0150375939849623,1.0,0.0,0.0,0.06305300000167335,0.9774436090225563,1.0,1.1.238.143:56034-1.2.97.249:21,0,
1.0,32,32,0.6666666666666666,2.0,1.0606601717798212,56,2.0,1.0,2.0,52,0.034493013716416956,1.0,0.0,1.024390243902439,1.024390243902439,1.8856180831641267,0,0.0,32.0,1.024390243902439,0.9642857142857143,0.0,1.8856180831641267,0.0,0.9878048780487805,1.0,1.1.86.162:54796-1.2.94.67:56937,0,
1.0,32,32,0.6666666666666666,2.0,1.0606601717798212,56,2.0,1.0,2.0,52,0.034493013716416956,1.0,0.0,1.024390243902439,1.024390243902439,1.8856180831641267,0,0.0,32.0,1.024390243902439,0.9642857142857143,0.0,1.8856180831641267,0.0,0.9878048780487805,1.0,1.1.227.148:54586-1.2.234.180:25235,0,
1.0,32,32,0.5,1.0,0.0,52,0.0,1.0,1.0,68,0.13333333333333333,1.0,0.0,1.0,1.1333333333333333,8.0,0,0.0,32.0,0.8666666666666667,1.1333333333333333,0.0,0.0,0.0,1.1333333333333333,1.0,1.1.72.156:64846-1.2.248.143:21,0,
0.5714285714285714,32,32,0.631578947368421,3.0,0.19490784936005157,52,116.90832115617586,1.0,3.0,1252,0.5574473088171552,1.0,0.0,1.278810408921933,1.3940520446096654,599.813304287259,1,0.0,32.0,0.048327137546468404,1.0901162790697674,0.0,0.0,0.0,1.3172242874845104,1.75,1.1.126.251:43278-1.2.7.83:51450,0,
1.0,32,32,0.5,1.0,0.0,52,0.0,1.0,1.0,58,0.05454545454545454,1.0,0.0,1.0,1.0545454545454545,3.0,0,0.0,32.0,0.9454545454545454,1.0545454545454545,0.0,0.0,0.0,1.0545454545454545,1.0,1.1.227.221:25677-1.2.235.92:21,0,
1.0,32,32,0.5555555555555556,1.0,0.0,94,0.0,1.0,1.0,52,0.2876712328767123,1.0,0.0,1.0,1.2876712328767124,21.0,1,0.0,32.0,1.2876712328767124,0.7123287671232876,0.0,0.0,0.0,0.7123287671232876,0.8888888888888888,1.1.112.170:53570-1.2.120.75:21,0,
1.0,32,32,0.5384615384615384,1.0,0.0,83,0.0,1.0,1.0,52,0.22962962962962963,1.0,0.0,1.0,1.2296296296296296,15.5,1,0.0,32.0,1.2296296296296296,0.7703703703703704,0.0,0.0,0.0,0.7703703703703704,0.9230769230769231,1.1.224.35:61559-1.2.87.198:21,0,
1.0,32,32,0.5555555555555556,1.0,0.0,65,0.0,1.0,1.0,52,0.1111111111111111,1.0,0.0,1.0,1.1111111111111112,6.5,1,0.0,32.0,1.1111111111111112,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888,1.1.6.88:3824-1.2.10.62:21,0,
1.0,32,32,0.391304347826087,0.5,0.0,52,0.0,1.0,0.5,52,0.0,1.0,1.0,1.0,1.0,0.0,2,1.0,32.0,1.0,1.0,0.0,0.0,7.999999797903001e-05,1.0,1.0,1.1.64.209:19777-1.2.252.80:21,0,
0.0,32,32,0.0,1.0,0.0,80,0.0,1.0,1.0,64,0.1111111111111111,1.0,0.0,1.0,1.1111111111111112,8.0,0,0.0,32.0,1.1111111111111112,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,0.0,1.1.33.113:10381-1.2.34.166:53,0,
1.0,32,32,0.5166666666666667,1.0,0.6480440684950375,52,8.818163074019441,1.0,1.0,52,0.21530618598954493,1.0,1.0,0.870253164556962,1.4082278481012658,13.60735095453924,2,0.9998165908765554,32.0,1.0379746835443036,1.0545454545454545,0.9660917830792958,0.0,0.036199000001943205,0.9620253164556961,1.0,1.1.27.62:10158-1.2.34.218:21,0,
1.0,32,32,0.5555555555555556,1.0,0.0,94,0.0,1.0,1.0,52,0.2876712328767123,1.0,0.0,1.0,1.2876712328767124,21.0,1,0.0,32.0,1.2876712328767124,0.7123287671232876,0.0,0.0,0.0,0.7123287671232876,0.8888888888888888,1.1.15.187:42949-1.2.163.9:21,0,
1.0,32,32,0.52,1.0,0.8072375406208177,52,11.0,1.0,1.0,52,0.20883862183772633,1.0,0.9990522325264594,0.9655172413793104,1.2720306513409962,13.626720074911644,1,0.9990522325264594,32.0,1.0344827586206897,1.0,0.0,0.0,0.06640899999911198,0.9655172413793104,1.0,1.1.235.54:56160-1.2.98.179:21,0,
1.0,32,32,0.5263157894736842,1.0,0.0,52,0.0,1.0,1.0,61,0.07964601769911504,1.0,0.0,1.0,1.079646017699115,4.5,1,0.0,32.0,0.9203539823008849,1.079646017699115,0.0,0.0,0.0,1.079646017699115,0.9473684210526315,1.1.48.8:36927-1.2.131.103:21,0,
0.0,32,32,0.0,1.0,0.0,80,0.0,1.0,1.0,64,0.1111111111111111,1.0,0.0,1.0,1.1111111111111112,8.0,0,0.0,32.0,1.1111111111111112,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,0.0,1.1.208.163:57361-1.2.209.251:53,0,
0.0,32,32,0.0,1.0,0.0,80,0.0,1.0,1.0,64,0.1111111111111111,1.0,0.0,1.0,1.1111111111111112,8.0,0,0.0,32.0,1.1111111111111112,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,0.0,1.1.182.154:46493-1.2.3.170:53,0,
1.0,32,32,0.5238095238095238,1.0,0.16701336015341303,52,2.8284271247461903,1.0,1.0,52,0.259877256175212,1.0,0.9986882664978906,0.8439897698209718,1.4424552429667519,16.935334527417982,2,0.9993973510793797,32.0,1.1713554987212276,0.9454545454545454,0.816496580927726,0.0,0.045680999999603955,0.8286445012787723,1.0,1.1.29.242:10746-1.2.145.41:21,0,
1.0,32,32,0.46153846153846156,0.6666666666666666,0.0,52,0.0,1.0,0.6666666666666666,52,0.04511278195488722,1.0,1.0,0.9774436090225563,1.0902255639097744,2.4000000000000004,4,1.0,32.0,1.0150375939849623,1.0,0.0,0.0,0.06723300000157906,0.9774436090225563,1.0,1.1.255.94:60339-1.2.82.215:21,0,
