max_TCP_windows_size_value_forward_traffic_ratio,max_ttl_backward_traffic_enc,min_ttl_forward_traffic,total_TCP_windows_size_value_forward_traffic_ratio,IPratio_ratio,std_forward_packet_length_ratio,min_backward_packet_length,std_forward_packet_length_enc,mean_ttl_backward_traffic_ratio,IPratio_enc,min_forward_packet_length,std_length_of_IP_packet_ratio,min_ttl_backward_traffic_ratio,max_Interval_of_arrival_time_of_backward_traffic_ratio,meidan_length_of_IP_packet_ratio,max_length_of_IP_packet_ratio,std_length_of_IP_packet_enc,max_Change_values_of_TCP_windows_length_per_session,flow_duration_of_backward_traffic_ratio,median_ttl_backward_traffic,mean_backward_packet_length_ratio,median_forward_packet_length_ratio,std_TCP_windows_size_value_backward_traffic_ratio,std_Length_of_TCP_packet_header,max_Interval_of_arrival_time_of_backward_traffic_enc,mean_forward_packet_length_ratio,median_TCP_windows_size_value_backward_traffic_ratio,label,unique_link_mark
,0.0,0.0,,,0.28732946812355076,0,91.6563847047,0.0,,0,,0.0,1.0,,,,0.0,0.5,0.0,,,0.0,0.0,929641,,,0,10.152.152.11-69.172.216.55-48502-80-6
,0.0,0.0,,,1.2746913580246915,0,184.6992149415,0.0,,0,,0.0,1.0000265893164126,,,,0.0,0.5,0.0,,,0.0,0.0,10004284,,,0,10.152.152.11-209.197.3.36-38350-80-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,1.0000015596151923,,,,0.0,0.5,0.0,,,0.0,0.0,45524121,,,0,203.205.148.12-131.202.240.150-0-0-0
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-197.79.12.241-55353-59057-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,1.00001269545733,,,,0.0,0.5,0.0,,,0.0,0.0,45056058,,,0,10.152.152.11-216.58.210.35-60375-443-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,1.0000070579164186,,,,0.0,0.5,0.0,,,0.0,0.0,45056108,,,0,10.152.152.11-80.239.137.25-43634-80-6
,0.0,0.0,,,2.0,0,39.2598183049,0.0,,0,,0.0,1.0,,,,0.0,0.5,0.0,,,0.0,0.0,547125,,,0,10.152.152.11-159.230.54.4-39422-6881-6
,0.0,0.0,,,0.0,38,0.0,0.0,,38,,0.0,2.3263078835250876e-05,,,,0.0,0.5,0.0,,,0.0,0.0,14,,,0,10.152.152.11-10.152.152.10-56378-53-17
,0.0,0.0,,,0.0,0,0.0,0.0,,22,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,131.202.242.93-224.0.0.252-64254-5355-17
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-2.20.26.227-53646-80-6
,0.0,0.0,,,0.5164191820167924,0,223.1098384205,0.0,,0,,0.0,1.0,,,,0.0,0.5,0.0,,,0.0,0.0,1962785,,,0,10.152.152.11-108.167.131.94-58588-443-6
,0.0,0.0,,,0.0,39,0.0,0.0,,39,,0.0,8.715356458079135e-05,,,,0.0,0.5,0.0,,,0.0,0.0,22,,,0,10.152.152.11-10.152.152.10-46502-53-17
,0.0,0.0,,,0.0,0,0.0,0.0,,20,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-201.211.105.211-9100-56325-17
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,1.0000296652079026,,,,0.0,0.5,0.0,,,0.0,0.0,2966526,,,0,10.152.152.11-75.101.155.12-42922-1749-6
,0.0,0.0,,,0.3424011827122268,0,162.9126927362,0.0,,0,,0.0,1.0004698822748044,,,,0.0,0.5,0.0,,,0.0,0.0,45028166,,,0,131.202.240.150-184.25.69.181-39780-443-6
,0.0,0.0,,,2.0,0,533.5805156363,0.0,,43,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-173.194.116.168-60544-443-17
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,143.177.96.73-10.152.152.11-45682-50606-6
,0.0,0.0,,,0.0,58,0.0,0.0,,42,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-10.152.152.10-55838-53-17
,0.0,0.0,,,0.8073989659964823,0,203.8392223578,0.0,,0,,0.0,1.0000191450307876,,,,0.0,0.5,0.0,,,0.0,0.0,10028904,,,0,10.152.152.11-23.78.35.111-49447-80-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-173.194.123.13-57881-80-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,31.13.66.5-10.152.152.11-443-39022-6
,0.0,0.0,,,1.4535578489951113,0,669.0,0.0,,0,,0.0,1.0002287897593705,,,,0.0,0.5,0.0,,,0.0,0.0,524619,,,0,10.152.152.11-92.42.227.196-50083-80-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-87.123.115.237-48818-31297-6
,0.0,0.0,,,2.0,0,39.2598183049,0.0,,0,,0.0,1.0,,,,0.0,0.5,0.0,,,0.0,0.0,751985,,,0,10.152.152.11-180.247.4.10-56864-39433-6
,0.0,0.0,,,1.1351234758553734,0,395.8431507554,0.0,,0,,0.0,1.000000115772155,,,,0.0,0.5,0.0,,,0.0,0.0,60463596,,,0,10.152.152.11-78.239.81.122-46536-49114-6
,0.0,0.0,,,0.0,44,0.0,0.0,,44,,0.0,8.171348368614331e-05,,,,0.0,0.5,0.0,,,0.0,0.0,17,,,0,10.152.152.11-10.152.152.10-41857-53-17
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,91.215.103.65-10.152.152.11-80-46111-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,192.230.68.216-10.152.152.11-80-56739-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-92.150.57.83-47819-45942-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,173.194.112.106-10.152.152.11-443-60695-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-128.75.24.148-41611-6881-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-173.222.109.8-33466-80-6
,0.0,0.0,,,0.27869041269338873,0,99.4663538869,0.0,,0,,0.0,1.0000249461329835,,,,0.0,0.5,0.0,,,0.0,0.0,45098295,,,0,10.152.152.11-23.45.96.80-44234-80-6
,0.0,0.0,,,1.4622126754816205,0,598.8470294707,0.0,,0,,0.0,1.0,,,,0.0,0.5,0.0,,,0.0,0.0,83851146,,,0,185.21.217.78-10.152.152.11-54335-35010-6
,0.0,0.0,,,0.1984976915749897,0,63.5867338937,0.0,,0,,0.0,0.030987406701385993,,,,0.0,0.5,0.0,,,0.0,0.0,602856,,,0,10.152.152.11-46.137.111.203-46084-443-6
,0.0,0.0,,,0.07781848949042909,0,14.7668152542,0.0,,0,,0.0,1.0560609919061497,,,,0.0,0.5,0.0,,,0.0,0.0,45048606,,,0,10.152.152.11-185.31.19.143-47483-443-6
,0.0,0.0,,,1.5296750531814076,0,334.5469939732,0.0,,0,,0.0,1.0,,,,0.0,0.5,0.0,,,0.0,0.0,974018,,,0,10.152.152.11-95.10.127.0-43767-55555-6
,0.0,0.0,,,0.0,0,0.0,0.0,,20,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-84.203.32.105-9100-35350-17
,0.0,0.0,,,0.0,0,0.0,0.0,,20,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-81.249.145.166-9100-51413-17
,0.0,0.0,,,1.987459466335981,0,366.0004553731,0.0,,0,,0.0,1.0,,,,0.0,0.5,0.0,,,0.0,0.0,32767162,,,0,10.152.152.11-192.131.44.30-45126-61087-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-86.42.134.252-38816-21011-6
,0.0,0.0,,,0.0,0,0.0,0.0,,22,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,131.202.243.21-224.0.0.252-59556-5355-17
,0.0,0.0,,,0.0,0,0.0,0.0,,20,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-188.123.51.76-9100-56583-17
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-31.186.225.23-46145-80-6
,0.0,0.0,,,0.8701030927834853,0,127.2377874118,0.0,,0,,0.0,1.000020634345639,,,,0.0,0.5,0.0,,,0.0,0.0,10032025,,,0,10.152.152.11-104.130.135.42-48884-80-6
,0.0,0.0,,,2.0,0,17.8978583449,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.0.2.15-74.125.207.16-42848-465-6
,0.0,0.0,,,0.8558264329153856,0,52.6848836925,0.0,,0,,0.0,1.0,,,,0.0,0.5,0.0,,,0.0,0.0,2747535,,,0,10.152.152.11-177.189.31.112-57200-34290-6
,0.0,0.0,,,1.7904369371469844,0,282.5229194242,0.0,,0,,0.0,1.0,,,,0.0,0.5,0.0,,,0.0,0.0,26870236,,,0,10.152.152.11-130.111.182.45-39042-51413-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,131.202.240.87-23.44.206.252-65059-443-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,8.6.0.1-8.0.6.4-0-0-0
,0.0,0.0,,,0.07019454549707113,0,12.4387471189,0.0,,0,,0.0,1.000013393316451,,,,0.0,0.5,0.0,,,0.0,0.0,4927897,,,0,10.152.152.11-75.183.58.112-51763-50695-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,1.000009588094995,,,,0.0,0.5,0.0,,,0.0,0.0,45056306,,,0,10.152.152.11-74.125.136.188-58248-5228-6
,0.0,0.0,,,2.0,0,56.382621436,0.0,,0,,0.0,1.0,,,,0.0,0.5,0.0,,,0.0,0.0,10207160,,,0,10.152.152.11-76.176.73.146-34665-51413-6
,0.0,0.0,,,1.092869694366607,0,217.0064136144,0.0,,0,,0.0,1.0000274514971261,,,,0.0,0.5,0.0,,,0.0,0.0,17850154,,,0,10.0.2.15-204.83.155.169-54963-32620-6
,0.0,0.0,,,1.9837314222920295,0,352.0,0.0,,0,,0.0,0.3885280397660115,,,,0.0,0.5,0.0,,,0.0,0.0,13181381,,,0,10.152.152.11-72.49.219.145-46792-47992-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,54.192.29.7-10.152.152.11-80-38714-6
,0.0,0.0,,,0.0,0,0.0,0.0,,20,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-89.248.174.14-9100-22222-17
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,64.233.164.100-10.152.152.11-443-44065-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-72.251.244.141-38495-443-6
,0.0,0.0,,,0.82062678053771,0,229.0272909502,0.0,,0,,0.0,1.0000105620138346,,,,0.0,0.5,0.0,,,0.0,0.0,45162319,,,0,10.152.152.11-173.194.116.52-53168-80-6
,0.0,0.0,,,1.6523280688350033,0,299.6599324214,0.0,,0,,0.0,1.0000013146545397,,,,0.0,0.5,0.0,,,0.0,0.0,80629653,,,0,10.152.152.11-72.181.148.32-55044-51444-6
,0.0,0.0,,,1.3754226103772844,0,76.523261325,0.0,,0,,0.0,1.0000001494598967,,,,0.0,0.5,0.0,,,0.0,0.0,46835313,,,0,10.152.152.11-93.152.219.170-33953-18926-6
,0.0,0.0,,,2.0,0,64.2850423245,0.0,,0,,0.0,0.00012499537932843951,,,,0.0,0.5,0.0,,,0.0,0.0,1383,,,0,10.152.152.11-151.33.0.245-46865-50119-6
,0.0,0.0,,,0.7450980392154543,0,132.183206195,0.0,,0,,0.0,1.0000286545653212,,,,0.0,0.5,0.0,,,0.0,0.0,10016143,,,0,10.152.152.11-46.137.72.88-55378-80-6
,0.0,0.0,,,0.0,36,0.0,0.0,,36,,0.0,0.45688439497134625,,,,0.0,0.5,0.0,,,0.0,0.0,121820,,,0,10.152.152.11-10.152.152.10-44220-53-17
,0.0,0.0,,,0.0,53,0.0,0.0,,37,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-10.152.152.10-51297-53-17
,0.0,0.0,,,0.0,50,0.0,0.0,,34,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-10.152.152.10-5746-53-17
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-79.165.95.133-53150-11200-6
,0.0,0.0,,,1.9861207124603428,0,286.1992313057,0.0,,0,,0.0,1.0000058381226373,,,,0.0,0.5,0.0,,,0.0,0.0,59951129,,,0,10.152.152.11-192.131.44.30-45126-61087-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-189.50.15.114-47695-55267-6
,0.0,0.0,,,1.542877743216928,0,235.6443606494,0.0,,0,,0.0,1.000596556248512,,,,0.0,0.5,0.0,,,0.0,0.0,61395445,,,0,10.152.152.11-64.251.188.25-44405-51413-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-62.114.153.235-48444-30428-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,1.0,,,,0.0,0.5,0.0,,,0.0,0.0,44872375,,,0,10.152.152.11-98.137.201.232-34967-443-6
,0.0,0.0,,,2.0,0,39.2598183049,0.0,,0,,0.0,1.0,,,,0.0,0.5,0.0,,,0.0,0.0,1014031,,,0,10.152.152.11-203.161.12.107-33297-28467-6
,0.0,0.0,,,0.0,228,0.0,0.0,,37,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.0.2.15-78.46.223.24-55916-53-17
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-216.239.120.246-34876-80-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,54.230.76.168-10.152.152.11-80-47460-6
,0.0,0.0,,,0.6256392204496048,0,233.3595573499,0.0,,0,,0.0,1.0005613267395077,,,,0.0,0.5,0.0,,,0.0,0.0,45056091,,,0,131.202.240.150-173.194.123.100-57193-443-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,94.46.159.11-10.152.152.11-443-50802-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-119.149.106.67-43864-51248-6
,0.0,0.0,,,2.0,0,333.4416490682,0.0,,0,,0.0,1.00000638387077,,,,0.0,0.5,0.0,,,0.0,0.0,61248498,,,0,10.152.152.11-163.172.10.27-49443-55060-6
,0.0,0.0,,,2.0,0,39.2598183049,0.0,,0,,0.0,1.009285549842683,,,,0.0,0.5,0.0,,,0.0,0.0,26304,,,0,10.152.152.11-83.161.103.206-40532-51413-6
,0.0,0.0,,,0.0,0,0.0,0.0,,20,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-31.42.39.15-9100-39437-17
,0.0,0.0,,,1.9924953095686022,0,750.9474016201,0.0,,0,,0.0,1.0,,,,0.0,0.5,0.0,,,0.0,0.0,55300631,,,0,10.152.152.11-37.187.101.17-60870-6884-6
,0.0,0.0,,,1.1172473025262077,0,56.2612951622,0.0,,0,,0.0,1.0,,,,0.0,0.5,0.0,,,0.0,0.0,1152996,,,0,10.152.152.11-65.190.84.101-52904-51413-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,201.102.63.143-10.152.152.11-6881-42242-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-70.83.238.35-36326-50500-6
,0.0,0.0,,,1.4781955995001672,0,300.1335734382,0.0,,0,,0.0,1.000005624242736,,,,0.0,0.5,0.0,,,0.0,0.0,7467714,,,0,10.152.152.11-92.56.245.212-54816-38537-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-37.202.19.50-37114-7479-6
,0.0,0.0,,,0.24395412194177407,0,99.5509710316,0.0,,0,,0.0,1.0,,,,0.0,0.5,0.0,,,0.0,0.0,10853558,,,0,10.152.152.11-38.229.72.22-41711-443-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,93.95.227.222-10.152.152.11-443-36937-6
,0.0,0.0,,,0.0,0,0.0,0.0,,20,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-79.214.207.23-9100-51413-17
,0.0,0.0,,,2.0,0,23.0289672659,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-64.233.184.102-57102-443-6
,0.0,0.0,,,0.0,0,0.0,0.0,,22,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,131.202.240.87-224.0.0.252-51698-5355-17
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-182.185.113.123-36936-57558-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-41.96.162.6-59644-63763-6
,0.0,0.0,,,2.0,0,39.2598183049,0.0,,0,,0.0,1.0,,,,0.0,0.5,0.0,,,0.0,0.0,508622,,,0,10.152.152.11-85.248.227.164-52770-35875-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-189.113.90.238-33750-63985-6
,0.0,0.0,,,0.0,56,0.0,0.0,,40,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-10.152.152.10-18583-53-17
,0.0,0.0,,,2.0,0,54.3829017247,0.0,,0,,0.0,1.0,,,,0.0,0.5,0.0,,,0.0,0.0,549492,,,0,10.152.152.11-198.91.141.27-33445-45467-6
,0.0,0.0,,,0.0,0,0.0,0.0,,20,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-37.202.19.50-9100-52213-17
,0.0,0.0,,,2.0,0,301.9345955667,0.0,,6,,0.0,1.0,,,,0.0,0.5,0.0,,,0.0,0.0,5755177,,,0,10.152.152.11-74.140.200.57-36742-54685-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,1.000489843399108,,,,0.0,0.5,0.0,,,0.0,0.0,45056861,,,0,131.202.240.150-209.148.205.11-40322-80-6
,0.0,0.0,,,0.0,0,0.0,0.0,,22,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,131.202.240.87-224.0.0.252-50110-5355-17
,0.0,0.0,,,0.0788155951886339,0,15.1230107323,0.0,,0,,0.0,1.0000245129227958,,,,0.0,0.5,0.0,,,0.0,0.0,17501402,,,0,10.152.152.11-84.237.232.108-35540-51413-6
,0.0,0.0,,,0.0,49,0.0,0.0,,33,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-10.152.152.10-39155-53-17
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-109.166.134.131-48917-65331-6
,0.0,0.0,,,0.5909597198319108,0,170.1762113909,0.0,,0,,0.0,1.0,,,,0.0,0.5,0.0,,,0.0,0.0,59960566,,,0,131.202.240.242-209.148.205.25-32605-443-6
,0.0,0.0,,,0.0,0,0.0,0.0,,20,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-222.210.164.122-9100-12730-17
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-213.246.56.79-42914-51413-6
,0.0,0.0,,,1.9700812407984232,0,379.333172205,0.0,,0,,0.0,1.0000024416711166,,,,0.0,0.5,0.0,,,0.0,0.0,15153593,,,0,64.233.164.16-10.152.152.11-993-49496-6
,0.0,0.0,,,1.2538392576020319,0,92.4213178872,0.0,,0,,0.0,1.0000093761985738,,,,0.0,0.5,0.0,,,0.0,0.0,61326068,,,0,10.152.152.11-83.212.116.118-40931-51413-6
,0.0,0.0,,,0.0,38,0.0,0.0,,38,,0.0,0.27218873156840623,,,,0.0,0.5,0.0,,,0.0,0.0,54769,,,0,10.152.152.11-10.152.152.10-40493-53-17
,0.0,0.0,,,2.0,0,39.2598183049,0.0,,0,,0.0,1.0,,,,0.0,0.5,0.0,,,0.0,0.0,566478,,,0,10.152.152.11-92.72.239.140-45847-51413-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-41.218.220.135-60303-53538-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-104.244.43.204-51139-80-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,23.3.91.131-10.152.152.11-80-34533-6
,0.0,0.0,,,0.0,0,0.0,0.0,,22,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,131.202.243.130-224.0.0.252-58783-5355-17
,0.0,0.0,,,1.7096826611734226,0,482.8990882283,0.0,,0,,0.0,1.000050255390115,,,,0.0,0.5,0.0,,,0.0,0.0,10029279,,,0,10.152.152.11-173.241.250.221-34790-80-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,10.152.152.11-78.90.198.72-43217-49161-6
,0.0,0.0,,,2.0,0,39.2598183049,0.0,,0,,0.0,1.0478505240771685,,,,0.0,0.5,0.0,,,0.0,0.0,13796,,,0,10.152.152.11-73.46.88.141-60616-31300-6
,0.0,0.0,,,0.0,0,0.0,0.0,,0,,0.0,0.0,,,,0.0,0.5,0.0,,,0.0,0.0,0,,,0,201.9.212.139-10.152.152.11-17220-33417-6
